# _tick,_time,frames,mean_episode_return_0,loss_0,mean_episode_return_1,loss_1
1666,1714639632.067671,5331200,0.0776011273264885,78.17413330078125,-0.12314628809690475,84.87283325195312
1667,1714639632.588581,5334400,0.07410585135221481,73.76526641845703,-0.12314628809690475,84.87283325195312
1668,1714639632.689306,5337600,0.07410585135221481,73.76526641845703,-0.11967049539089203,73.42521667480469
1669,1714639633.2514071,5340800,0.07031061500310898,71.37519073486328,-0.11967049539089203,73.42521667480469
1670,1714639633.3070688,5344000,0.07031061500310898,71.37519073486328,-0.11953788995742798,71.0826644897461
1671,1714639633.793178,5347200,0.06947192549705505,73.55277252197266,-0.11953788995742798,71.0826644897461
1672,1714639633.9311092,5350400,0.06947192549705505,73.55277252197266,-0.11288129538297653,75.64170837402344
1673,1714639634.389981,5353600,0.0666184350848198,72.018798828125,-0.11288129538297653,75.64170837402344
1674,1714639634.570026,5356800,0.0666184350848198,72.018798828125,-0.108301542699337,70.45409393310547
1675,1714639634.984729,5360000,0.06366845965385437,83.61592102050781,-0.108301542699337,70.45409393310547
1676,1714639635.216845,5363200,0.06366845965385437,83.61592102050781,-0.10716284811496735,83.45967864990234
1677,1714639635.590044,5366400,0.07212585210800171,84.35469055175781,-0.10716284811496735,83.45967864990234
1678,1714639635.855862,5369600,0.07212585210800171,84.35469055175781,-0.10422959178686142,74.61817169189453
1679,1714639636.2495239,5372800,0.06970872730016708,79.07189178466797,-0.10422959178686142,74.61817169189453
1680,1714639636.483389,5376000,0.06970872730016708,79.07189178466797,-0.1006614938378334,74.48383331298828
1681,1714639636.768129,5379200,0.0713178738951683,83.41199493408203,-0.1006614938378334,74.48383331298828
1682,1714639637.0577269,5382400,0.0713178738951683,83.41199493408203,-0.10620675981044769,94.99085998535156
1683,1714639637.4521542,5385600,0.06914105266332626,92.70552062988281,-0.10620675981044769,94.99085998535156
1684,1714639637.727374,5388800,0.06914105266332626,92.70552062988281,-0.10860129445791245,103.3001937866211
1685,1714639638.0588002,5392000,0.0701943188905716,103.45287322998047,-0.10860129445791245,103.3001937866211
1686,1714639638.345689,5395200,0.0701943188905716,103.45287322998047,-0.10960401594638824,90.37709045410156
1687,1714639638.621089,5398400,0.0756760686635971,92.64334106445312,-0.10960401594638824,90.37709045410156
1688,1714639639.1000588,5401600,0.0756760686635971,92.64334106445312,-0.11394374072551727,110.65498352050781
1689,1714639639.3046741,5404800,0.07678285241127014,118.78073120117188,-0.11394374072551727,110.65498352050781
1690,1714639639.6347241,5408000,0.07678285241127014,118.78073120117188,-0.11096900701522827,95.2750015258789
1691,1714639639.956758,5411200,0.07037276029586792,86.08702850341797,-0.11096900701522827,95.2750015258789
1692,1714639640.30145,5414400,0.07037276029586792,86.08702850341797,-0.11504732072353363,84.81055450439453
1693,1714639640.5560682,5417600,0.06737945228815079,90.28799438476562,-0.11504732072353363,84.81055450439453
1694,1714639640.921443,5420800,0.06737945228815079,90.28799438476562,-0.1110558733344078,90.7104263305664
1695,1714639641.20304,5424000,0.07193878293037415,107.92985534667969,-0.1110558733344078,90.7104263305664
1696,1714639641.5475972,5427200,0.07193878293037415,107.92985534667969,-0.11066524684429169,103.51744079589844
1697,1714639641.7767859,5430400,0.07585442811250687,111.59618377685547,-0.11066524684429169,103.51744079589844
1698,1714639642.40899,5433600,0.07379359006881714,100.08739471435547,-0.11066524684429169,103.51744079589844
1699,1714639642.413655,5436800,0.07379359006881714,100.08739471435547,-0.10883647948503494,106.26016235351562
1700,1714639642.912291,5440000,0.07379359006881714,100.08739471435547,-0.11246839165687561,94.77918243408203
1701,1714639642.988767,5443200,0.08039110153913498,91.7575454711914,-0.11246839165687561,94.77918243408203
1702,1714639643.4912992,5446400,0.08039110153913498,91.7575454711914,-0.11726263910531998,82.3220443725586
1703,1714639643.5169191,5449600,0.08549052476882935,82.09841918945312,-0.11726263910531998,82.3220443725586
1704,1714639644.12199,5452800,0.08549052476882935,82.09841918945312,-0.11828815191984177,90.17636108398438
1705,1714639644.135448,5456000,0.08776786178350449,91.14055633544922,-0.11828815191984177,90.17636108398438
1706,1714639644.746731,5459200,0.0900435671210289,107.18708801269531,-0.11828815191984177,90.17636108398438
1707,1714639644.761256,5462400,0.0900435671210289,107.18708801269531,-0.12187058478593826,104.48558807373047
1708,1714639645.333127,5465600,0.0900435671210289,107.18708801269531,-0.12655402719974518,120.89494323730469
1709,1714639645.340178,5468800,0.0955568253993988,127.58943176269531,-0.12655402719974518,120.89494323730469
1710,1714639645.931803,5472000,0.09525281190872192,139.2815399169922,-0.12655402719974518,120.89494323730469
1711,1714639645.9758441,5475200,0.09525281190872192,139.2815399169922,-0.1262163668870926,126.11878967285156
1712,1714639646.553684,5478400,0.09908368438482285,115.85169982910156,-0.1262163668870926,126.11878967285156
1713,1714639646.618988,5481600,0.09908368438482285,115.85169982910156,-0.12581002712249756,114.1574935913086
1714,1714639647.2015429,5484800,0.09943002462387085,101.2463607788086,-0.12581002712249756,114.1574935913086
1715,1714639647.243325,5488000,0.09943002462387085,101.2463607788086,-0.13211800158023834,94.55171203613281
1716,1714639647.8092349,5491200,0.1055234745144844,95.083984375,-0.13211800158023834,94.55171203613281
1717,1714639647.937543,5494400,0.1055234745144844,95.083984375,-0.1356610208749771,85.84246063232422
1718,1714639648.5658638,5497600,0.10575702041387558,101.73628234863281,-0.1356610208749771,85.84246063232422
1719,1714639648.648445,5500800,0.10575702041387558,101.73628234863281,-0.14048153162002563,98.00648498535156
1720,1714639649.193404,5504000,0.10911279916763306,78.2633285522461,-0.14048153162002563,98.00648498535156
1721,1714639649.316021,5507200,0.10911279916763306,78.2633285522461,-0.13994100689888,71.00415802001953
1722,1714639649.853271,5510400,0.10714758932590485,98.18492126464844,-0.13994100689888,71.00415802001953
1723,1714639649.9411972,5513600,0.10714758932590485,98.18492126464844,-0.13935068249702454,88.82485961914062
1724,1714639650.4639192,5516800,0.1072329729795456,74.5737533569336,-0.13935068249702454,88.82485961914062
1725,1714639650.665706,5520000,0.1072329729795456,74.5737533569336,-0.13662095367908478,71.07585144042969
1726,1714639651.121739,5523200,0.10977193713188171,76.0732192993164,-0.13662095367908478,71.07585144042969
1727,1714639651.273105,5526400,0.10977193713188171,76.0732192993164,-0.1376962810754776,69.83442687988281
1728,1714639651.66464,5529600,0.0992027074098587,78.03217315673828,-0.1376962810754776,69.83442687988281
1729,1714639651.950114,5532800,0.0992027074098587,78.03217315673828,-0.132247194647789,72.7416000366211
1730,1714639652.3486998,5536000,0.1028549000620842,64.3245849609375,-0.132247194647789,72.7416000366211
1731,1714639652.548696,5539200,0.1028549000620842,64.3245849609375,-0.13291937112808228,63.603755950927734
1732,1714639652.945421,5542400,0.09551450610160828,76.16533660888672,-0.13291937112808228,63.603755950927734
1733,1714639653.209273,5545600,0.09551450610160828,76.16533660888672,-0.13694877922534943,75.62301635742188
1734,1714639653.5840158,5548800,0.10358533263206482,83.45121002197266,-0.13694877922534943,75.62301635742188
1735,1714639653.823593,5552000,0.10358533263206482,83.45121002197266,-0.13406966626644135,77.81428527832031
1736,1714639654.2257972,5555200,0.10056301951408386,71.99771118164062,-0.13406966626644135,77.81428527832031
1737,1714639654.457349,5558400,0.10056301951408386,71.99771118164062,-0.13630977272987366,63.630672454833984
1738,1714639654.830326,5561600,0.10018569231033325,74.71038818359375,-0.13630977272987366,63.630672454833984
1739,1714639655.140856,5564800,0.10018569231033325,74.71038818359375,-0.13279417157173157,67.96382141113281
1740,1714639655.403571,5568000,0.1007007285952568,70.69666290283203,-0.13279417157173157,67.96382141113281
1741,1714639655.750156,5571200,0.1007007285952568,70.69666290283203,-0.13808712363243103,71.40902709960938
1742,1714639656.1050072,5574400,0.10271383076906204,79.84909057617188,-0.13808712363243103,71.40902709960938
1743,1714639656.418734,5577600,0.10271383076906204,79.84909057617188,-0.13630372285842896,79.79166412353516
1744,1714639656.6846132,5580800,0.102387435734272,102.4843978881836,-0.13630372285842896,79.79166412353516
1745,1714639657.057717,5584000,0.102387435734272,102.4843978881836,-0.13109487295150757,79.27970886230469
1746,1714639657.330646,5587200,0.09859933704137802,72.468994140625,-0.13109487295150757,79.27970886230469
1747,1714639657.665795,5590400,0.09859933704137802,72.468994140625,-0.13062161207199097,79.2217788696289
1748,1714639657.986191,5593600,0.09346012026071548,83.15052795410156,-0.13062161207199097,79.2217788696289
1749,1714639658.333405,5596800,0.09346012026071548,83.15052795410156,-0.1341485232114792,75.43065643310547
1750,1714639658.594933,5600000,0.09182810038328171,68.960205078125,-0.1341485232114792,75.43065643310547
1751,1714639658.940107,5603200,0.09182810038328171,68.960205078125,-0.13312309980392456,75.1009750366211
1752,1714639659.2118888,5606400,0.09670985490083694,81.54222869873047,-0.13312309980392456,75.1009750366211
1753,1714639659.66342,5609600,0.09670985490083694,81.54222869873047,-0.12834762036800385,87.9646987915039
1754,1714639659.81276,5612800,0.09594463557004929,92.43252563476562,-0.12834762036800385,87.9646987915039
1755,1714639660.277507,5616000,0.09594463557004929,92.43252563476562,-0.12890130281448364,88.07337188720703
1756,1714639660.5618718,5619200,0.09832052141427994,86.21627044677734,-0.12890130281448364,88.07337188720703
1757,1714639661.0697951,5622400,0.09832052141427994,86.21627044677734,-0.13018517196178436,70.91939544677734
1758,1714639661.0929978,5625600,0.09718669205904007,76.92317199707031,-0.13018517196178436,70.91939544677734
1759,1714639661.684246,5628800,0.09718669205904007,76.92317199707031,-0.1316058188676834,79.7876205444336
1760,1714639661.726995,5632000,0.09361758083105087,80.18486022949219,-0.1316058188676834,79.7876205444336
1761,1714639662.34207,5635200,0.09361758083105087,80.18486022949219,-0.1317988783121109,84.14484405517578
1762,1714639662.465784,5638400,0.09457837790250778,92.96240234375,-0.1317988783121109,84.14484405517578
1763,1714639662.9201221,5641600,0.09457837790250778,92.96240234375,-0.131463885307312,105.18572998046875
